FIXEDDEPOSITID,INVESTMENTACCOUNTID,PRINCIPALAMOUNT,INTERESTRATE,MATURITYDATE,INTERESTPAYMENTFREQUENCY,MATURITYAMOUNT
2850,ONCL85095794162154,350007,5.13,YYYY-27-DD 21:27:SS,Weekly,350017
2851,IZFW36140666800131,925829,5.16,YYYY-48-DD 12:48:SS,Yearly,1265659
2852,HGJB17524469625840,394746,8.97,YYYY-28-DD 22:28:SS,Monthly,7686020
2853,QRNC95239685272865,174664,6.75,YYYY-18-DD 03:18:SS,Quarterly,884397
2854,VNIO28160307614779,656649,6.66,YYYY-33-DD 14:33:SS,Half Yearly,7852449
2855,AJMZ17557852851874,35012,8.11,YYYY-34-DD 01:34:SS,Quarterly,2617189
2856,QYUT98724450841552,936073,5.27,YYYY-45-DD 06:45:SS,Daily,6826050
2857,BMJK61380960783190,760636,8.9,YYYY-17-DD 22:17:SS,Daily,5955664
2858,RUQQ59809129808691,448449,5.59,YYYY-33-DD 11:33:SS,Half Yearly,3260262
2859,NJGU58339389545315,673288,7.48,YYYY-14-DD 07:14:SS,Yearly,2038593
2860,DGPU64771897296743,209529,6.54,YYYY-20-DD 12:20:SS,Quarterly,4280286
2861,CGFU82136735742795,631890,6.7,YYYY-18-DD 00:18:SS,Monthly,7962231
2862,XACZ05752583665318,327967,5.89,YYYY-10-DD 20:10:SS,Quarterly,9426086
2863,NCNP15027876332144,977365,8.92,YYYY-48-DD 00:48:SS,Monthly,7109753
2864,JJGU54226590608193,242153,7.26,YYYY-19-DD 19:19:SS,Monthly,2225692
2865,MENP01269277485155,960894,8.2,YYYY-17-DD 07:17:SS,Monthly,3345261
2866,NLAC65905132953066,452759,8.86,YYYY-35-DD 23:35:SS,Monthly,7919839
2867,EFZA96900143020687,812171,7.95,YYYY-42-DD 08:42:SS,Daily,3750866
2868,BLWE48375404351568,345879,6.61,YYYY-24-DD 05:24:SS,Daily,5751917
2869,FION22515353092517,334922,6.41,YYYY-57-DD 09:57:SS,Half Yearly,3812135
2870,WZLP33245940964475,310709,5.7,YYYY-54-DD 11:54:SS,Half Yearly,9575176
2871,ICTG16379725417552,439371,6.33,YYYY-10-DD 19:10:SS,Yearly,466729
2872,ICGR36111701600259,228086,6.84,YYYY-35-DD 17:35:SS,Half Yearly,8218397
2873,HASZ91557798589889,709817,6.99,YYYY-58-DD 23:58:SS,Daily,3269666
2874,OPBK37681567346552,103081,7.49,YYYY-34-DD 01:34:SS,Yearly,4908530
2875,OPQO81769972422697,837246,5.2,YYYY-31-DD 22:31:SS,Yearly,1452680
2876,HLAO86975841314119,932949,8.77,YYYY-43-DD 09:43:SS,Quarterly,8390831
2877,HWOQ75115312664283,894877,6.18,YYYY-28-DD 08:28:SS,Weekly,7428163
2878,LIGV80266727750999,681875,7.16,YYYY-38-DD 23:38:SS,Quarterly,681910
2879,GBUZ34865290168499,137096,8.43,YYYY-01-DD 21:01:SS,Monthly,4127218
2880,JBKN39781173405067,317013,5.7,YYYY-22-DD 18:22:SS,Monthly,4151370
2881,AWYL89719842019478,308424,8.89,YYYY-36-DD 05:36:SS,Yearly,3726167
2882,LSBG82243123115511,731967,7.85,YYYY-28-DD 23:28:SS,Weekly,3045910
2883,SDPY95268952018655,533176,8.2,YYYY-43-DD 05:43:SS,Quarterly,5984285
2884,VFEU31315018124626,963348,6.13,YYYY-43-DD 17:43:SS,Weekly,2684495
2885,IADY88865060559953,916372,8.36,YYYY-26-DD 07:26:SS,Half Yearly,9518003
2886,NTQX68537779325843,910694,7.88,YYYY-29-DD 21:29:SS,Half Yearly,8569173
2887,CAUH82028442979986,821838,5.1,YYYY-28-DD 15:28:SS,Half Yearly,4540121
2888,LUCS13481152662640,712700,5.4,YYYY-08-DD 07:08:SS,Half Yearly,4527256
2889,DLXC07041078157389,557954,6.65,YYYY-54-DD 00:54:SS,Monthly,3673649
2890,PMRC80893166094831,602034,8.43,YYYY-09-DD 09:09:SS,Daily,7119700
2891,NTQX68537779325843,116612,6.75,YYYY-32-DD 21:32:SS,Weekly,4723625
2892,BFZI24803483631005,741961,5.89,YYYY-57-DD 20:57:SS,Monthly,741991
2893,CHHW40198647110572,867737,8.2,YYYY-17-DD 19:17:SS,Half Yearly,867742
2894,NQQX02798433925922,438641,8.31,YYYY-37-DD 00:37:SS,Quarterly,5436954
2895,ZYXT35767607964669,160530,8.12,YYYY-33-DD 22:33:SS,Monthly,1947608
2896,AZAP31089004631624,442408,7.61,YYYY-38-DD 10:38:SS,Quarterly,4658537
2897,BVWQ09775156925445,876094,5.64,YYYY-36-DD 12:36:SS,Weekly,2318670
2898,OODM53502077261631,95024,5.77,YYYY-59-DD 06:59:SS,Yearly,4984850
2899,UJUT98942924385003,265717,8.17,YYYY-12-DD 19:12:SS,Yearly,5830933
2900,EWDF04023419787426,41118,5.88,YYYY-08-DD 04:08:SS,Monthly,8342644
2901,RWTY52231645047557,541349,5.43,YYYY-55-DD 07:55:SS,Monthly,6275262
2902,XDEW67102291650773,830022,6.91,YYYY-47-DD 22:47:SS,Yearly,3406324
2903,AWYP94977779542709,710232,6.3,YYYY-33-DD 08:33:SS,Half Yearly,2944762
2904,RNYN39284137558066,592354,6.54,YYYY-46-DD 13:46:SS,Daily,2452022
2905,XJPI04624632730595,637867,8.45,YYYY-36-DD 15:36:SS,Weekly,4075740
2906,BFZI24803483631005,357149,5.48,YYYY-43-DD 10:43:SS,Quarterly,6911254
2907,OJPM17082113572931,861085,5.94,YYYY-32-DD 12:32:SS,Yearly,1725858
2908,NIHT15176768290738,727772,7.95,YYYY-14-DD 15:14:SS,Half Yearly,5944574
2909,QPOL42021468802253,553264,7.57,YYYY-06-DD 01:06:SS,Quarterly,6160999
2910,EUZF84318296393747,306571,8.8,YYYY-32-DD 17:32:SS,Monthly,2873121
2911,SXNS34177047547691,912379,6.15,YYYY-52-DD 16:52:SS,Yearly,3503123
2912,ZPML09428988082045,75126,7.17,YYYY-55-DD 07:55:SS,Daily,3569077
2913,SRGB95424209958770,821964,8.9,YYYY-51-DD 21:51:SS,Weekly,7401845
2914,PAGO58656203631664,323906,8.97,YYYY-49-DD 16:49:SS,Half Yearly,323943
2915,BNGM02701870523666,722161,6.4,YYYY-01-DD 00:01:SS,Daily,2349869
2916,UVPY62503523775335,426314,7.3,YYYY-17-DD 07:17:SS,Daily,4137562
2917,ROEI51581055652880,583322,5.53,YYYY-22-DD 22:22:SS,Weekly,7313882
2918,LPVJ19321532108499,841115,6.77,YYYY-02-DD 00:02:SS,Yearly,3674758
2919,QJZJ66388590979483,577270,8.5,YYYY-26-DD 04:26:SS,Daily,6206538
2920,KWON24570272666032,109748,5.64,YYYY-31-DD 18:31:SS,Weekly,1252052
2921,TICY96221367901857,394898,6.81,YYYY-38-DD 01:38:SS,Daily,6025290
2922,AMIW57770809318244,646914,7.75,YYYY-28-DD 12:28:SS,Daily,4728670
2923,SXNS34177047547691,447818,7.34,YYYY-51-DD 07:51:SS,Yearly,2316139
2924,UHCC57959604092785,612861,6.26,YYYY-09-DD 10:09:SS,Weekly,8652817
2925,XGXW06567792221097,425731,7.54,YYYY-02-DD 18:02:SS,Yearly,6253873
2926,JOHP58681673007876,25472,6.67,YYYY-46-DD 08:46:SS,Half Yearly,6378154
2927,UWHP34228334837459,370964,8.25,YYYY-40-DD 16:40:SS,Yearly,6235170
2928,QOFZ44708275999110,836247,5.51,YYYY-14-DD 19:14:SS,Daily,5448880
2929,HHWK78993572985070,976296,6.99,YYYY-40-DD 22:40:SS,Quarterly,976326
2930,ZEAT76113248600247,149155,8.76,YYYY-26-DD 05:26:SS,Yearly,6867205
2931,JQMC79114392338826,575765,8.29,YYYY-42-DD 11:42:SS,Daily,3377464
2932,EFLM13697090715522,936928,7.9,YYYY-24-DD 14:24:SS,Half Yearly,7919593
2933,EUTM07630640114632,651006,6.29,YYYY-34-DD 08:34:SS,Weekly,9238273
2934,GYOR25318663373968,954622,8.87,YYYY-54-DD 10:54:SS,Daily,9693848
2935,BPWF20863880346651,276711,7.59,YYYY-46-DD 02:46:SS,Weekly,9277283
2936,FCTM02279650430716,325751,6.53,YYYY-05-DD 22:05:SS,Weekly,2004297
2937,PJRU85004250144084,913877,7.57,YYYY-31-DD 19:31:SS,Half Yearly,913924
2938,OOKV42694479160016,975947,6.42,YYYY-30-DD 15:30:SS,Daily,8970610
2939,PLYC47535393060870,942303,5.1,YYYY-20-DD 07:20:SS,Weekly,4041641
2940,LBXU65015893206520,118431,8.64,YYYY-33-DD 12:33:SS,Monthly,6759970
2941,DPEO04790986341478,438721,8.7,YYYY-40-DD 15:40:SS,Weekly,9757703
2942,JOHP58681673007876,707378,7.44,YYYY-57-DD 13:57:SS,Monthly,707388
2943,CXQQ56803679268721,575108,6.1,YYYY-36-DD 06:36:SS,Daily,4596371
2944,IAHS39455782389637,628573,5.74,YYYY-39-DD 15:39:SS,Quarterly,9879131
2945,RZXU61358785619035,370878,6.69,YYYY-27-DD 13:27:SS,Daily,7538593
2946,JYQR49625109440975,922671,8.42,YYYY-11-DD 03:11:SS,Quarterly,9559797
2947,WNFR47846002554899,973577,7.17,YYYY-55-DD 20:55:SS,Daily,9911151
2948,MENP01269277485155,768120,6.3,YYYY-03-DD 16:03:SS,Monthly,4090118
2949,LCFF32023531674447,117921,7.52,YYYY-13-DD 22:13:SS,Half Yearly,5435270
2950,TAOH76520490833146,391209,7.14,YYYY-49-DD 00:49:SS,Daily,8088689
2951,WDBT61114518149963,611293,7.54,YYYY-32-DD 22:32:SS,Half Yearly,7214934
2952,TBCO57828006007059,65287,7.29,YYYY-24-DD 23:24:SS,Quarterly,5168469
2953,NAIR17017909786045,661156,8.65,YYYY-44-DD 12:44:SS,Yearly,6604479
2954,NBRP91294424204821,684198,7.91,YYYY-14-DD 04:14:SS,Monthly,9786090
2955,AFCW06839238647243,21363,8.79,YYYY-51-DD 19:51:SS,Weekly,8931187
2956,ALZN76653468707984,30899,6.14,YYYY-37-DD 02:37:SS,Daily,9407022
2957,BVWQ09775156925445,366322,5.48,YYYY-22-DD 22:22:SS,Quarterly,6268313
2958,BTCN84307308481690,646740,7.35,YYYY-44-DD 22:44:SS,Half Yearly,8083654
2959,ZBQL80693368956207,401258,6.97,YYYY-38-DD 15:38:SS,Half Yearly,3439351
2960,BDBK01380883034324,328215,5.74,YYYY-12-DD 17:12:SS,Quarterly,3929923
2961,LZBF13253843677578,483571,6.75,YYYY-25-DD 23:25:SS,Quarterly,9263553
2962,CBBO34852127547768,432941,6.72,YYYY-02-DD 10:02:SS,Daily,4892511
2963,EPRY40535985855555,135606,8.4,YYYY-01-DD 05:01:SS,Weekly,6948306
2964,GRSN08161503445442,163181,8.39,YYYY-13-DD 16:13:SS,Half Yearly,5222130
2965,EHFV12816725073302,766283,8.37,YYYY-44-DD 08:44:SS,Half Yearly,6469283
2966,PMRC80893166094831,448082,6.77,YYYY-30-DD 06:30:SS,Quarterly,9636833
2967,QYPC19836589775770,639384,5.43,YYYY-25-DD 23:25:SS,Half Yearly,3966774
2968,FDPX99974862404028,781624,8.32,YYYY-21-DD 13:21:SS,Daily,7973197
2969,CUMP30797612563547,889044,7.93,YYYY-14-DD 07:14:SS,Weekly,1252205
2970,IJNA47226863699676,542996,5.83,YYYY-56-DD 04:56:SS,Weekly,7377204
2971,OPMI66847405917916,666905,7.16,YYYY-36-DD 18:36:SS,Monthly,2854466
2972,HOBW46419963173504,403124,6.95,YYYY-46-DD 02:46:SS,Weekly,2751723
2973,TFIR61739323295702,931899,7.97,YYYY-16-DD 01:16:SS,Half Yearly,6930484
2974,CXAS13658001863332,516393,6.32,YYYY-09-DD 20:09:SS,Daily,3023513
2975,SUUH34656715956670,443300,5.85,YYYY-22-DD 11:22:SS,Monthly,6899609
2976,VBKE59851124912703,474584,5.14,YYYY-40-DD 03:40:SS,Monthly,8204360
2977,QPNK74680150710396,303659,8.58,YYYY-37-DD 01:37:SS,Half Yearly,6526826
2978,JVHS51516742314518,701224,8.4,YYYY-18-DD 11:18:SS,Monthly,6763937
2979,TLQG74055341469862,714892,8.42,YYYY-06-DD 22:06:SS,Weekly,3474505
2980,IATP88057389804439,912091,8.11,YYYY-33-DD 20:33:SS,Quarterly,5826756
2981,MVOU42768465256984,676051,7.99,YYYY-06-DD 02:06:SS,Daily,4210765
2982,QMIO87227846335080,597679,6.77,YYYY-21-DD 01:21:SS,Monthly,9984531
2983,DLUG12026137427031,834543,7.85,YYYY-44-DD 03:44:SS,Half Yearly,834552
2984,PRMQ53105321653997,684585,8.56,YYYY-50-DD 21:50:SS,Weekly,5861615
2985,VPWS59269121168912,645312,5.4,YYYY-29-DD 15:29:SS,Daily,4899166
2986,HWXA89164613044061,52623,7.3,YYYY-30-DD 11:30:SS,Daily,7004026
2987,TWHF66260111350834,75181,5.12,YYYY-54-DD 21:54:SS,Half Yearly,7832790
2988,XPYW07283322570586,547856,6.13,YYYY-02-DD 03:02:SS,Yearly,8230694
2989,KDZO85299745652272,825184,6.83,YYYY-08-DD 12:08:SS,Daily,5363156
2990,AVRW60136482723349,875785,8.35,YYYY-29-DD 01:29:SS,Yearly,4867257
2991,NKNZ42242090052792,432967,7.36,YYYY-18-DD 19:18:SS,Weekly,4084592
2992,EFLM13697090715522,802034,7.42,YYYY-21-DD 20:21:SS,Quarterly,8010648
2993,HRDP65189179834782,67356,7.23,YYYY-37-DD 02:37:SS,Quarterly,4989084
2994,WPYE52827841937550,323280,6.85,YYYY-56-DD 23:56:SS,Daily,3019706
2995,ZWSG72281631753369,518195,7.62,YYYY-21-DD 12:21:SS,Daily,4662554
2996,ARJR07367863296218,310193,7.9,YYYY-56-DD 23:56:SS,Quarterly,1235823
2997,HYCF48401415084387,534294,8.89,YYYY-02-DD 09:02:SS,Weekly,534297
2998,XNZZ27212282234953,402116,8.5,YYYY-00-DD 20:00:SS,Half Yearly,9007759
2999,RAQA16514105697686,660696,7.37,YYYY-11-DD 08:11:SS,Monthly,8088800
3000,FAAG67635575451628,277674,6.1,YYYY-33-DD 12:33:SS,Half Yearly,7592793
3001,SINW47312102075498,164150,6.89,YYYY-42-DD 02:42:SS,Quarterly,2976955
3002,NPII22064862395249,202579,8.29,YYYY-47-DD 19:47:SS,Monthly,3320489
3003,FNVE82421061005968,415163,7.36,YYYY-41-DD 20:41:SS,Monthly,1646678
3004,RNZP74559167704827,465005,5.49,YYYY-06-DD 06:06:SS,Quarterly,6977499
3005,CTOR79888282487664,320695,7.87,YYYY-42-DD 15:42:SS,Yearly,4936545
3006,AZUM50117193826964,964022,7.92,YYYY-45-DD 18:45:SS,Daily,7968890
3007,FSVJ74335646714581,172088,6.43,YYYY-20-DD 08:20:SS,Daily,7929251
3008,HFFJ87650584079971,294252,8.56,YYYY-38-DD 13:38:SS,Daily,9113810
3009,FXMZ58068941934575,508025,5.32,YYYY-17-DD 04:17:SS,Monthly,9317672
3010,CFOA57326218444224,905907,6.58,YYYY-25-DD 00:25:SS,Half Yearly,8880180
3011,JZBE80758815544945,273072,5.22,YYYY-38-DD 09:38:SS,Half Yearly,2196258
3012,XACZ05752583665318,406387,8.82,YYYY-57-DD 03:57:SS,Yearly,5681443
3013,XTDE14445910277208,210688,7.19,YYYY-44-DD 16:44:SS,Half Yearly,3602649
3014,OTDD89088189598767,97007,5.56,YYYY-51-DD 11:51:SS,Daily,5631092
3015,MTYC31629451129931,607589,7.94,YYYY-04-DD 20:04:SS,Half Yearly,2999333
3016,CCZJ97631132086869,219015,6.47,YYYY-25-DD 15:25:SS,Daily,3207768
3017,MDKX37460780466990,759071,5.94,YYYY-49-DD 23:49:SS,Daily,6459692
3018,BWKS84730694946203,24557,8.85,YYYY-07-DD 04:07:SS,Monthly,531615
3019,DFUT91961198854675,698006,5.24,YYYY-56-DD 15:56:SS,Monthly,3833239
3020,DMAF66266081736143,976039,8.4,YYYY-36-DD 06:36:SS,Yearly,2609107
3021,XEJE63972159827496,36847,5.39,YYYY-14-DD 04:14:SS,Monthly,2800812
3022,VWMI89518425235510,697544,8.31,YYYY-16-DD 03:16:SS,Daily,8847348
3023,LFWR54772488781776,987805,6.13,YYYY-45-DD 06:45:SS,Half Yearly,2295982
3024,HRDP65189179834782,305987,7.75,YYYY-51-DD 23:51:SS,Weekly,7604777
3025,LIPC05472147079078,247082,8.1,YYYY-58-DD 01:58:SS,Half Yearly,247120
3026,OWPB30889090512711,129590,7.3,YYYY-24-DD 11:24:SS,Daily,4096837
3027,NZOO82935828996981,692449,6.63,YYYY-44-DD 06:44:SS,Quarterly,5030949
3028,QFUM11941776024583,613045,8.78,YYYY-21-DD 17:21:SS,Weekly,2475697
3029,AAGS03835808971544,655259,7.74,YYYY-13-DD 23:13:SS,Quarterly,3877056
3030,TKHC25677678251142,799574,7.23,YYYY-09-DD 20:09:SS,Yearly,6635792
3031,GYWX40489171358709,613712,7.85,YYYY-23-DD 20:23:SS,Monthly,1611731
3032,MJLL62352761105463,91759,5.74,YYYY-38-DD 23:38:SS,Weekly,8411424
3033,KLGS83362538276133,859514,5.85,YYYY-20-DD 08:20:SS,Yearly,7130519
3034,RWSI00023304687182,782847,5.93,YYYY-29-DD 07:29:SS,Yearly,9294643
3035,NVKD07137094245592,870180,5.82,YYYY-04-DD 19:04:SS,Monthly,870218
3036,CLPV28368363217484,646607,5.79,YYYY-54-DD 20:54:SS,Half Yearly,646640
3037,VAYU39062677360229,132053,6.19,YYYY-56-DD 13:56:SS,Yearly,8924322
3038,DVNE95149330639412,817051,5.35,YYYY-35-DD 21:35:SS,Quarterly,9513027
3039,PJJM32624946796563,661895,8.4,YYYY-41-DD 10:41:SS,Weekly,661935
3040,LYBL63794988143738,147712,6.85,YYYY-59-DD 22:59:SS,Weekly,690889
3041,QPZV08226377101463,451433,8.71,YYYY-58-DD 13:58:SS,Daily,4009286
3042,SVWA02847718528658,73722,8.35,YYYY-08-DD 01:08:SS,Quarterly,1841031
3043,XDYQ19819021859512,790983,6.55,YYYY-47-DD 11:47:SS,Daily,5241660
3044,GEPF89353910390885,89490,6.3,YYYY-39-DD 15:39:SS,Weekly,5592999
3045,FDLQ40031881091381,643309,7.76,YYYY-32-DD 16:32:SS,Daily,5579883
3046,MJCN65753946466376,189932,8.24,YYYY-44-DD 10:44:SS,Yearly,4719549
3047,OTJV86407113234923,944478,7.23,YYYY-34-DD 09:34:SS,Weekly,7685029
3048,TOVV68782546898642,293045,7.4,YYYY-23-DD 23:23:SS,Weekly,3333983
3049,LABO39171038006521,884691,6.42,YYYY-53-DD 07:53:SS,Quarterly,8167225
3050,ICTG16379725417552,455935,7.3,YYYY-24-DD 10:24:SS,Half Yearly,6374141
3051,KNFY56840367824032,513082,6.12,YYYY-10-DD 01:10:SS,Half Yearly,513087
3052,CSQI75170226118810,532012,7.37,YYYY-04-DD 09:04:SS,Daily,3327197
3053,ZNDS58360347263021,986540,6,YYYY-30-DD 00:30:SS,Quarterly,7335331
3054,DNNB58818294337796,112543,5.29,YYYY-37-DD 23:37:SS,Yearly,680758
3055,DRIP37211399872217,926830,8.85,YYYY-18-DD 03:18:SS,Quarterly,9182002
3056,YXHJ45702386130594,101703,6.89,YYYY-08-DD 23:08:SS,Daily,1521329
3057,IUHR68368962427409,479925,8.39,YYYY-01-DD 00:01:SS,Quarterly,4041299
3058,OCWD15754041064722,155993,6.68,YYYY-16-DD 07:16:SS,Yearly,8503828
3059,MRIJ45887337725237,551147,6.2,YYYY-25-DD 08:25:SS,Monthly,2080130
3060,JUPO88601819066403,449229,7.48,YYYY-31-DD 18:31:SS,Yearly,449269
3061,DBQD11928650148949,865847,7.95,YYYY-28-DD 10:28:SS,Half Yearly,3751636
3062,PVDS58852655234518,654937,5.61,YYYY-20-DD 10:20:SS,Monthly,3796420
3063,MVOU42768465256984,663491,8.45,YYYY-42-DD 13:42:SS,Yearly,7084663
3064,KBQB91405622659946,949349,8.5,YYYY-44-DD 21:44:SS,Daily,9780528
3065,NVKD07137094245592,100819,8.42,YYYY-01-DD 07:01:SS,Daily,4707609
3066,ZBQL80693368956207,537325,6.31,YYYY-10-DD 03:10:SS,Daily,4323471
3067,UANT50554410431011,477217,6.82,YYYY-02-DD 19:02:SS,Yearly,7785754
3068,WIXQ91541628366362,858949,6.42,YYYY-22-DD 15:22:SS,Weekly,5069307
3069,BOIQ67868904028471,255724,7.22,YYYY-21-DD 06:21:SS,Half Yearly,7200021
3070,CKQP02691510939586,673222,7.6,YYYY-04-DD 14:04:SS,Weekly,4489226
3071,QIXT59215441977114,952344,6.3,YYYY-56-DD 08:56:SS,Weekly,5022381
3072,NNTL36882857628132,938377,6.32,YYYY-14-DD 19:14:SS,Quarterly,4504687
3073,SHHP31302314025709,299968,8.47,YYYY-46-DD 01:46:SS,Half Yearly,3751841
3074,QKFJ62758840795813,700625,7.65,YYYY-39-DD 00:39:SS,Quarterly,700662
3075,ONCL85095794162154,740928,7.8,YYYY-58-DD 12:58:SS,Quarterly,7774285
3076,KLQX87693438020777,49921,7.46,YYYY-20-DD 00:20:SS,Yearly,7980909
3077,XYVQ13943147055572,395130,6.85,YYYY-06-DD 20:06:SS,Half Yearly,9377527
3078,EENY76459624621883,601313,7.29,YYYY-47-DD 21:47:SS,Daily,8185191
3079,CEHH85254485753172,514330,6.81,YYYY-40-DD 11:40:SS,Daily,3971610
3080,TTOO22397973218092,37978,7.89,YYYY-05-DD 11:05:SS,Quarterly,6548933
3081,DBLU61930682521027,30288,5.98,YYYY-15-DD 22:15:SS,Monthly,278144
3082,AQZD43682287299422,625768,8.33,YYYY-22-DD 16:22:SS,Quarterly,3355776
3083,QMIO87227846335080,231684,5.23,YYYY-35-DD 16:35:SS,Monthly,8901796
3084,EWCL90832985548814,253358,5.92,YYYY-26-DD 06:26:SS,Daily,370559
3085,BVCN18313004941039,970171,6.84,YYYY-17-DD 17:17:SS,Quarterly,3267177
3086,VXZV24466528791587,563053,7.3,YYYY-05-DD 23:05:SS,Daily,8339246
3087,MIYF63156942326399,316861,5.35,YYYY-32-DD 22:32:SS,Daily,5866019
3088,GYXU87028005541526,87129,8.25,YYYY-15-DD 08:15:SS,Weekly,8248080
3089,LXAT41297209891666,148693,8.24,YYYY-18-DD 08:18:SS,Quarterly,792078
3090,ZNST76706044452054,84356,8.66,YYYY-36-DD 23:36:SS,Quarterly,378702
3091,VGSI67530631599360,562845,8.88,YYYY-38-DD 21:38:SS,Monthly,1276556
3092,UJUT98942924385003,716990,6.61,YYYY-09-DD 22:09:SS,Weekly,8386891
3093,PCUW98019094529490,147242,7.2,YYYY-31-DD 11:31:SS,Monthly,1322330
3094,ATRD17343211036838,69569,8.91,YYYY-37-DD 07:37:SS,Weekly,8012590
3095,MKPY16332117766519,805473,8.24,YYYY-44-DD 23:44:SS,Weekly,7646974
3096,OBIM76099867237834,645610,7.59,YYYY-32-DD 10:32:SS,Half Yearly,8120167
3097,PJJM32624946796563,652964,6.14,YYYY-28-DD 12:28:SS,Half Yearly,1760227
3098,UQAA91498901598519,995934,8.22,YYYY-18-DD 05:18:SS,Daily,5093616
3099,CGHD35287738230009,441643,5.58,YYYY-02-DD 17:02:SS,Quarterly,2567469
3100,LGBY46381004141607,611216,5.98,YYYY-00-DD 08:00:SS,Yearly,3056286
3101,WBXF00348591606669,864929,6.5,YYYY-07-DD 19:07:SS,Half Yearly,4996090
3102,VFHI71038593508732,444270,6.64,YYYY-07-DD 16:07:SS,Half Yearly,6892495
3103,HQMX77731805141037,164725,8.31,YYYY-59-DD 10:59:SS,Yearly,8975165
3104,PLKF88256332540231,126121,6.2,YYYY-31-DD 08:31:SS,Monthly,8489369
3105,FFBD45030618414668,62410,7.23,YYYY-35-DD 00:35:SS,Quarterly,3460921
3106,KUHZ58359062099026,166497,7.48,YYYY-30-DD 01:30:SS,Monthly,2287944
3107,ECRQ01753707385709,587369,6.63,YYYY-31-DD 17:31:SS,Monthly,5332524
3108,PGQX59983435018575,804263,5.76,YYYY-11-DD 10:11:SS,Daily,8963657
3109,HCHJ56713549639947,239341,6.9,YYYY-59-DD 07:59:SS,Weekly,6966699
3110,MQAJ31270269855356,337618,5.36,YYYY-37-DD 03:37:SS,Quarterly,8203749
3111,GKJT17279924288438,612930,7.87,YYYY-59-DD 06:59:SS,Yearly,612969
3112,KJEF45753126785459,601013,6.27,YYYY-10-DD 18:10:SS,Weekly,7280485
3113,VUDG09696904913202,270648,8.32,YYYY-12-DD 22:12:SS,Daily,2974415
3114,MNSE64528808126377,770101,6.84,YYYY-27-DD 06:27:SS,Half Yearly,7004738
3115,YTSQ20989378247689,258176,5.68,YYYY-50-DD 15:50:SS,Daily,4862972
3116,WNOZ20676957631900,907938,5.74,YYYY-52-DD 07:52:SS,Weekly,8922243
3117,ZRNK50961461969581,785337,5.78,YYYY-05-DD 11:05:SS,Quarterly,9577522
3118,DDVM85169892709089,649734,6.77,YYYY-31-DD 20:31:SS,Weekly,7182519
3119,NQST46132315477746,172930,6.24,YYYY-25-DD 08:25:SS,Monthly,5361332
3120,CTNZ69698752489756,747556,7.13,YYYY-09-DD 19:09:SS,Quarterly,1837800
3121,NPII22064862395249,586791,6.27,YYYY-05-DD 19:05:SS,Yearly,6119724
3122,WYOK52353174033220,534757,6.11,YYYY-39-DD 16:39:SS,Yearly,4650917
3123,RWSI00023304687182,70368,8.58,YYYY-32-DD 05:32:SS,Quarterly,213132
3124,TYWY74254166093710,635464,8.7,YYYY-46-DD 03:46:SS,Monthly,635473
3125,PJRU85004250144084,569072,8.82,YYYY-06-DD 19:06:SS,Weekly,1108985
3126,KHAU35779352593749,601929,6.74,YYYY-36-DD 22:36:SS,Half Yearly,9546475
3127,VZWB22682244426410,679495,7.43,YYYY-12-DD 13:12:SS,Quarterly,2931800
3128,EOBQ12591845300285,420349,5.78,YYYY-45-DD 15:45:SS,Daily,1454048
3129,SEXI48304422554251,555940,5.31,YYYY-51-DD 06:51:SS,Monthly,1547742
3130,MXYM51972354297159,934144,7,YYYY-49-DD 00:49:SS,Monthly,1741490
3131,PVBO99698507086163,512228,5.62,YYYY-57-DD 15:57:SS,Daily,762071
3132,QKUV37004536818630,312326,5.61,YYYY-52-DD 18:52:SS,Weekly,9153773
3133,CWZQ42224906264869,147823,8.5,YYYY-06-DD 05:06:SS,Yearly,6495882
3134,LADL04715204865584,483345,5.7,YYYY-12-DD 16:12:SS,Quarterly,4110395
3135,IUVQ44718197030690,346631,6.9,YYYY-44-DD 11:44:SS,Daily,3683442
3136,YXDO51017986660269,163651,8.9,YYYY-19-DD 19:19:SS,Daily,3980283
3137,WUKH83150629729780,94705,5.28,YYYY-57-DD 15:57:SS,Yearly,5480392
3138,PRGQ79361859852257,649004,7.59,YYYY-49-DD 10:49:SS,Half Yearly,5682829
3139,SWOX34309038234572,607690,6.44,YYYY-39-DD 02:39:SS,Half Yearly,652866
3140,GCQQ51064823924415,440784,6.29,YYYY-13-DD 07:13:SS,Weekly,7401265
3141,RGHT25032479276645,388085,5.31,YYYY-06-DD 13:06:SS,Daily,3175296
3142,OQDX82145891622726,12662,7.48,YYYY-55-DD 08:55:SS,Weekly,4833275
3143,MGJB67510190876115,675368,5.15,YYYY-05-DD 08:05:SS,Quarterly,8985636
3144,OIWU47619906629480,428932,8.21,YYYY-06-DD 22:06:SS,Daily,9407063
3145,QMIO87227846335080,243736,8.75,YYYY-34-DD 06:34:SS,Yearly,243780
3146,AZUM50117193826964,915790,7.95,YYYY-59-DD 00:59:SS,Daily,8861499
3147,NFRB94327172033561,500345,7.2,YYYY-20-DD 02:20:SS,Monthly,8556209
3148,AHHG28862042177944,739439,8.17,YYYY-02-DD 16:02:SS,Half Yearly,4117025
3149,RKPA21896138693405,861396,5,YYYY-30-DD 10:30:SS,Weekly,1668009
